stateA,stateB,Direction,Value,A_state,A_long,A_lat,B_state,B_long,B_lat
Indiana,Missouri,in-mover,2721,Indiana,-86.2816,39.8942,Missouri,-92.458,38.3566
Indiana,Missouri,out-mover,3509,Indiana,-86.2816,39.8942,Missouri,-92.458,38.3566
Iowa,Missouri,in-mover,4750,Iowa,-93.496,42.0751,Missouri,-92.458,38.3566
Iowa,Missouri,out-mover,5632,Iowa,-93.496,42.0751,Missouri,-92.458,38.3566
Kansas,Missouri,in-mover,24163,Kansas,-98.3804,38.4937,Missouri,-92.458,38.3566
Kansas,Missouri,out-mover,20892,Kansas,-98.3804,38.4937,Missouri,-92.458,38.3566
Kentucky,Missouri,in-mover,2032,Kentucky,-85.3021,37.5347,Missouri,-92.458,38.3566
Kentucky,Missouri,out-mover,2058,Kentucky,-85.3021,37.5347,Missouri,-92.458,38.3566
Louisiana,Missouri,in-mover,863,Louisiana,-91.9968,31.0689,Missouri,-92.458,38.3566
Louisiana,Missouri,out-mover,1806,Louisiana,-91.9968,31.0689,Missouri,-92.458,38.3566
Maine,Missouri,in-mover,448,Maine,-69.2428,45.3695,Missouri,-92.458,38.3566
Maine,Missouri,out-mover,264,Maine,-69.2428,45.3695,Missouri,-92.458,38.3566
Maryland,Missouri,in-mover,838,Maryland,-76.7909,39.055,Missouri,-92.458,38.3566
Maryland,Missouri,out-mover,1185,Maryland,-76.7909,39.055,Missouri,-92.458,38.3566
Massachusetts,Missouri,in-mover,1447,Massachusetts,-71.8083,42.2596,Missouri,-92.458,38.3566
Massachusetts,Missouri,out-mover,1079,Massachusetts,-71.8083,42.2596,Missouri,-92.458,38.3566
Michigan,Missouri,in-mover,3058,Michigan,-85.4102,44.3467,Missouri,-92.458,38.3566
Michigan,Missouri,out-mover,2447,Michigan,-85.4102,44.3467,Missouri,-92.458,38.3566
Minnesota,Missouri,in-mover,1986,Minnesota,-94.3053,46.2807,Missouri,-92.458,38.3566
Minnesota,Missouri,out-mover,1972,Minnesota,-94.3053,46.2807,Missouri,-92.458,38.3566
Mississippi,Missouri,in-mover,1431,Mississippi,-89.6678,32.7364,Missouri,-92.458,38.3566
Mississippi,Missouri,out-mover,2273,Mississippi,-89.6678,32.7364,Missouri,-92.458,38.3566
Missouri,Missouri,in-mover,0,Missouri,-92.458,38.3566,Missouri,-92.458,38.3566
Missouri,Missouri,out-mover,0,Missouri,-92.458,38.3566,Missouri,-92.458,38.3566
Montana,Missouri,in-mover,475,Montana,-109.6333,47.0527,Missouri,-92.458,38.3566
Montana,Missouri,out-mover,303,Montana,-109.6333,47.0527,Missouri,-92.458,38.3566
Nebraska,Missouri,in-mover,2182,Nebraska,-99.7951,41.5378,Missouri,-92.458,38.3566
Nebraska,Missouri,out-mover,3034,Nebraska,-99.7951,41.5378,Missouri,-92.458,38.3566
Nevada,Missouri,in-mover,1308,Nevada,-116.6312,39.3289,Missouri,-92.458,38.3566
Nevada,Missouri,out-mover,1471,Nevada,-116.6312,39.3289,Missouri,-92.458,38.3566
New Hampshire,Missouri,in-mover,235,New Hampshire,-71.5811,43.6805,Missouri,-92.458,38.3566
New Hampshire,Missouri,out-mover,174,New Hampshire,-71.5811,43.6805,Missouri,-92.458,38.3566
New Jersey,Missouri,in-mover,682,New Jersey,-74.6728,40.1907,Missouri,-92.458,38.3566
New Jersey,Missouri,out-mover,1350,New Jersey,-74.6728,40.1907,Missouri,-92.458,38.3566
New Mexico,Missouri,in-mover,740,New Mexico,-106.1126,34.4071,Missouri,-92.458,38.3566
New Mexico,Missouri,out-mover,761,New Mexico,-106.1126,34.4071,Missouri,-92.458,38.3566
New York,Missouri,in-mover,2552,New York,-75.5268,42.9538,Missouri,-92.458,38.3566
New York,Missouri,out-mover,2536,New York,-75.5268,42.9538,Missouri,-92.458,38.3566
North Carolina,Missouri,in-mover,3628,North Carolina,-79.3877,35.5557,Missouri,-92.458,38.3566
North Carolina,Missouri,out-mover,3424,North Carolina,-79.3877,35.5557,Missouri,-92.458,38.3566
North Dakota,Missouri,in-mover,668,North Dakota,-100.4659,47.4501,Missouri,-92.458,38.3566
North Dakota,Missouri,out-mover,555,North Dakota,-100.4659,47.4501,Missouri,-92.458,38.3566
Ohio,Missouri,in-mover,2933,Ohio,-82.7937,40.2862,Missouri,-92.458,38.3566
Ohio,Missouri,out-mover,3256,Ohio,-82.7937,40.2862,Missouri,-92.458,38.3566
Oklahoma,Missouri,in-mover,4440,Oklahoma,-97.4943,35.5889,Missouri,-92.458,38.3566
Oklahoma,Missouri,out-mover,4920,Oklahoma,-97.4943,35.5889,Missouri,-92.458,38.3566
Oregon,Missouri,in-mover,1225,Oregon,-120.5583,43.9336,Missouri,-92.458,38.3566
Oregon,Missouri,out-mover,1293,Oregon,-120.5583,43.9336,Missouri,-92.458,38.3566
Pennsylvania,Missouri,in-mover,1202,Pennsylvania,-77.7996,40.8781,Missouri,-92.458,38.3566
Pennsylvania,Missouri,out-mover,2094,Pennsylvania,-77.7996,40.8781,Missouri,-92.458,38.3566
Puerto Rico,Missouri,in-mover,156,Puerto Rico,-66.43,18.222,Missouri,-92.458,38.3566
Puerto Rico,Missouri,out-mover,967,Puerto Rico,-66.43,18.222,Missouri,-92.458,38.3566
Rhode Island,Missouri,in-mover,204,Rhode Island,-71.5562,41.6762,Missouri,-92.458,38.3566
Rhode Island,Missouri,out-mover,142,Rhode Island,-71.5562,41.6762,Missouri,-92.458,38.3566
South Carolina,Missouri,in-mover,2043,South Carolina,-80.8964,33.9169,Missouri,-92.458,38.3566
South Carolina,Missouri,out-mover,1647,South Carolina,-80.8964,33.9169,Missouri,-92.458,38.3566
South Dakota,Missouri,in-mover,392,South Dakota,-100.2263,44.4443,Missouri,-92.458,38.3566
South Dakota,Missouri,out-mover,650,South Dakota,-100.2263,44.4443,Missouri,-92.458,38.3566
Tennessee,Missouri,in-mover,3471,Tennessee,-86.3505,35.858,Missouri,-92.458,38.3566
Tennessee,Missouri,out-mover,3309,Tennessee,-86.3505,35.858,Missouri,-92.458,38.3566
Texas,Missouri,in-mover,14888,Texas,-99.3312,31.4757,Missouri,-92.458,38.3566
Texas,Missouri,out-mover,11650,Texas,-99.3312,31.4757,Missouri,-92.458,38.3566
Utah,Missouri,in-mover,1473,Utah,-111.6703,39.3055,Missouri,-92.458,38.3566
Utah,Missouri,out-mover,1488,Utah,-111.6703,39.3055,Missouri,-92.458,38.3566
Vermont,Missouri,in-mover,57,Vermont,-72.6658,44.0687,Missouri,-92.458,38.3566
Vermont,Missouri,out-mover,324,Vermont,-72.6658,44.0687,Missouri,-92.458,38.3566
Virginia,Missouri,in-mover,3323,Virginia,-78.8537,37.5215,Missouri,-92.458,38.3566
Virginia,Missouri,out-mover,2698,Virginia,-78.8537,37.5215,Missouri,-92.458,38.3566
Washington,Missouri,in-mover,2724,Washington,-120.4472,47.3826,Missouri,-92.458,38.3566
Washington,Missouri,out-mover,2814,Washington,-120.4472,47.3826,Missouri,-92.458,38.3566
West Virginia,Missouri,in-mover,184,West Virginia,-80.6227,38.6409,Missouri,-92.458,38.3566
West Virginia,Missouri,out-mover,398,West Virginia,-80.6227,38.6409,Missouri,-92.458,38.3566
Wisconsin,Missouri,in-mover,2228,Wisconsin,-89.9941,44.6243,Missouri,-92.458,38.3566
Wisconsin,Missouri,out-mover,2419,Wisconsin,-89.9941,44.6243,Missouri,-92.458,38.3566
Wyoming,Missouri,in-mover,396,Wyoming,-107.5512,42.9957,Missouri,-92.458,38.3566
Wyoming,Missouri,out-mover,465,Wyoming,-107.5512,42.9957,Missouri,-92.458,38.3566
Alabama,Montana,in-mover,178,Alabama,-86.8287,32.7794,Montana,-109.6333,47.0527
Alabama,Montana,out-mover,307,Alabama,-86.8287,32.7794,Montana,-109.6333,47.0527
Alaska,Montana,in-mover,419,Alaska,-152.2782,64.0685,Montana,-109.6333,47.0527
Alaska,Montana,out-mover,815,Alaska,-152.2782,64.0685,Montana,-109.6333,47.0527
Arizona,Montana,in-mover,1941,Arizona,-111.6602,34.2744,Montana,-109.6333,47.0527
Arizona,Montana,out-mover,1209,Arizona,-111.6602,34.2744,Montana,-109.6333,47.0527
Arkansas,Montana,in-mover,272,Arkansas,-92.4426,34.8938,Montana,-109.6333,47.0527
Arkansas,Montana,out-mover,329,Arkansas,-92.4426,34.8938,Montana,-109.6333,47.0527
California,Montana,in-mover,2111,California,-119.4696,37.1841,Montana,-109.6333,47.0527
California,Montana,out-mover,5050,California,-119.4696,37.1841,Montana,-109.6333,47.0527
Colorado,Montana,in-mover,1727,Colorado,-105.5478,38.9972,Montana,-109.6333,47.0527
Colorado,Montana,out-mover,2956,Colorado,-105.5478,38.9972,Montana,-109.6333,47.0527
Connecticut,Montana,in-mover,7,Connecticut,-72.7273,41.6219,Montana,-109.6333,47.0527
Connecticut,Montana,out-mover,148,Connecticut,-72.7273,41.6219,Montana,-109.6333,47.0527
Delaware,Montana,in-mover,25,Delaware,-75.505,38.9896,Montana,-109.6333,47.0527
Delaware,Montana,out-mover,0,Delaware,-75.505,38.9896,Montana,-109.6333,47.0527
Florida,Montana,in-mover,836,Florida,-82.4497,28.6305,Montana,-109.6333,47.0527
Florida,Montana,out-mover,1170,Florida,-82.4497,28.6305,Montana,-109.6333,47.0527
Georgia,Montana,in-mover,383,Georgia,-83.4426,32.6415,Montana,-109.6333,47.0527
Georgia,Montana,out-mover,422,Georgia,-83.4426,32.6415,Montana,-109.6333,47.0527
Hawaii,Montana,in-mover,234,Hawaii,-156.3737,20.2927,Montana,-109.6333,47.0527
Hawaii,Montana,out-mover,79,Hawaii,-156.3737,20.2927,Montana,-109.6333,47.0527
Idaho,Montana,in-mover,1947,Idaho,-114.613,44.3509,Montana,-109.6333,47.0527
Idaho,Montana,out-mover,2496,Idaho,-114.613,44.3509,Montana,-109.6333,47.0527
Illinois,Montana,in-mover,341,Illinois,-89.1965,40.0417,Montana,-109.6333,47.0527
Illinois,Montana,out-mover,923,Illinois,-89.1965,40.0417,Montana,-109.6333,47.0527
Indiana,Montana,in-mover,347,Indiana,-86.2816,39.8942,Montana,-109.6333,47.0527
Indiana,Montana,out-mover,528,Indiana,-86.2816,39.8942,Montana,-109.6333,47.0527
Iowa,Montana,in-mover,354,Iowa,-93.496,42.0751,Montana,-109.6333,47.0527
Iowa,Montana,out-mover,294,Iowa,-93.496,42.0751,Montana,-109.6333,47.0527
Kansas,Montana,in-mover,533,Kansas,-98.3804,38.4937,Montana,-109.6333,47.0527
Kansas,Montana,out-mover,395,Kansas,-98.3804,38.4937,Montana,-109.6333,47.0527
Kentucky,Montana,in-mover,63,Kentucky,-85.3021,37.5347,Montana,-109.6333,47.0527
Kentucky,Montana,out-mover,58,Kentucky,-85.3021,37.5347,Montana,-109.6333,47.0527
Louisiana,Montana,in-mover,296,Louisiana,-91.9968,31.0689,Montana,-109.6333,47.0527
Louisiana,Montana,out-mover,314,Louisiana,-91.9968,31.0689,Montana,-109.6333,47.0527
Maine,Montana,in-mover,167,Maine,-69.2428,45.3695,Montana,-109.6333,47.0527
Maine,Montana,out-mover,98,Maine,-69.2428,45.3695,Montana,-109.6333,47.0527
Maryland,Montana,in-mover,103,Maryland,-76.7909,39.055,Montana,-109.6333,47.0527
Maryland,Montana,out-mover,222,Maryland,-76.7909,39.055,Montana,-109.6333,47.0527
Massachusetts,Montana,in-mover,157,Massachusetts,-71.8083,42.2596,Montana,-109.6333,47.0527
Massachusetts,Montana,out-mover,187,Massachusetts,-71.8083,42.2596,Montana,-109.6333,47.0527
Michigan,Montana,in-mover,513,Michigan,-85.4102,44.3467,Montana,-109.6333,47.0527
Michigan,Montana,out-mover,453,Michigan,-85.4102,44.3467,Montana,-109.6333,47.0527
Minnesota,Montana,in-mover,783,Minnesota,-94.3053,46.2807,Montana,-109.6333,47.0527
Minnesota,Montana,out-mover,1434,Minnesota,-94.3053,46.2807,Montana,-109.6333,47.0527
Mississippi,Montana,in-mover,252,Mississippi,-89.6678,32.7364,Montana,-109.6333,47.0527
Mississippi,Montana,out-mover,137,Mississippi,-89.6678,32.7364,Montana,-109.6333,47.0527
Missouri,Montana,in-mover,303,Missouri,-92.458,38.3566,Montana,-109.6333,47.0527
Missouri,Montana,out-mover,475,Missouri,-92.458,38.3566,Montana,-109.6333,47.0527
Montana,Montana,in-mover,0,Montana,-109.6333,47.0527,Montana,-109.6333,47.0527
Montana,Montana,out-mover,0,Montana,-109.6333,47.0527,Montana,-109.6333,47.0527
Nebraska,Montana,in-mover,218,Nebraska,-99.7951,41.5378,Montana,-109.6333,47.0527
Nebraska,Montana,out-mover,181,Nebraska,-99.7951,41.5378,Montana,-109.6333,47.0527
Nevada,Montana,in-mover,859,Nevada,-116.6312,39.3289,Montana,-109.6333,47.0527
Nevada,Montana,out-mover,978,Nevada,-116.6312,39.3289,Montana,-109.6333,47.0527
New Hampshire,Montana,in-mover,62,New Hampshire,-71.5811,43.6805,Montana,-109.6333,47.0527
New Hampshire,Montana,out-mover,140,New Hampshire,-71.5811,43.6805,Montana,-109.6333,47.0527
New Jersey,Montana,in-mover,113,New Jersey,-74.6728,40.1907,Montana,-109.6333,47.0527
New Jersey,Montana,out-mover,63,New Jersey,-74.6728,40.1907,Montana,-109.6333,47.0527
New Mexico,Montana,in-mover,440,New Mexico,-106.1126,34.4071,Montana,-109.6333,47.0527
New Mexico,Montana,out-mover,435,New Mexico,-106.1126,34.4071,Montana,-109.6333,47.0527
New York,Montana,in-mover,317,New York,-75.5268,42.9538,Montana,-109.6333,47.0527
New York,Montana,out-mover,540,New York,-75.5268,42.9538,Montana,-109.6333,47.0527
North Carolina,Montana,in-mover,497,North Carolina,-79.3877,35.5557,Montana,-109.6333,47.0527
North Carolina,Montana,out-mover,622,North Carolina,-79.3877,35.5557,Montana,-109.6333,47.0527
North Dakota,Montana,in-mover,1484,North Dakota,-100.4659,47.4501,Montana,-109.6333,47.0527
North Dakota,Montana,out-mover,1529,North Dakota,-100.4659,47.4501,Montana,-109.6333,47.0527
Ohio,Montana,in-mover,523,Ohio,-82.7937,40.2862,Montana,-109.6333,47.0527
Ohio,Montana,out-mover,392,Ohio,-82.7937,40.2862,Montana,-109.6333,47.0527
Oklahoma,Montana,in-mover,391,Oklahoma,-97.4943,35.5889,Montana,-109.6333,47.0527
Oklahoma,Montana,out-mover,389,Oklahoma,-97.4943,35.5889,Montana,-109.6333,47.0527
Oregon,Montana,in-mover,2339,Oregon,-120.5583,43.9336,Montana,-109.6333,47.0527
Oregon,Montana,out-mover,1709,Oregon,-120.5583,43.9336,Montana,-109.6333,47.0527
Pennsylvania,Montana,in-mover,169,Pennsylvania,-77.7996,40.8781,Montana,-109.6333,47.0527
Pennsylvania,Montana,out-mover,375,Pennsylvania,-77.7996,40.8781,Montana,-109.6333,47.0527
Puerto Rico,Montana,in-mover,0,Puerto Rico,-66.43,18.222,Montana,-109.6333,47.0527
Puerto Rico,Montana,out-mover,59,Puerto Rico,-66.43,18.222,Montana,-109.6333,47.0527
Rhode Island,Montana,in-mover,101,Rhode Island,-71.5562,41.6762,Montana,-109.6333,47.0527
Rhode Island,Montana,out-mover,14,Rhode Island,-71.5562,41.6762,Montana,-109.6333,47.0527
South Carolina,Montana,in-mover,294,South Carolina,-80.8964,33.9169,Montana,-109.6333,47.0527
South Carolina,Montana,out-mover,207,South Carolina,-80.8964,33.9169,Montana,-109.6333,47.0527
South Dakota,Montana,in-mover,436,South Dakota,-100.2263,44.4443,Montana,-109.6333,47.0527
South Dakota,Montana,out-mover,308,South Dakota,-100.2263,44.4443,Montana,-109.6333,47.0527
Tennessee,Montana,in-mover,366,Tennessee,-86.3505,35.858,Montana,-109.6333,47.0527
Tennessee,Montana,out-mover,129,Tennessee,-86.3505,35.858,Montana,-109.6333,47.0527
Texas,Montana,in-mover,1719,Texas,-99.3312,31.4757,Montana,-109.6333,47.0527
Texas,Montana,out-mover,1992,Texas,-99.3312,31.4757,Montana,-109.6333,47.0527
Utah,Montana,in-mover,1727,Utah,-111.6703,39.3055,Montana,-109.6333,47.0527
Utah,Montana,out-mover,1364,Utah,-111.6703,39.3055,Montana,-109.6333,47.0527
Vermont,Montana,in-mover,18,Vermont,-72.6658,44.0687,Montana,-109.6333,47.0527
Vermont,Montana,out-mover,70,Vermont,-72.6658,44.0687,Montana,-109.6333,47.0527
Virginia,Montana,in-mover,314,Virginia,-78.8537,37.5215,Montana,-109.6333,47.0527
Virginia,Montana,out-mover,406,Virginia,-78.8537,37.5215,Montana,-109.6333,47.0527
Washington,Montana,in-mover,4944,Washington,-120.4472,47.3826,Montana,-109.6333,47.0527
Washington,Montana,out-mover,4865,Washington,-120.4472,47.3826,Montana,-109.6333,47.0527
West Virginia,Montana,in-mover,13,West Virginia,-80.6227,38.6409,Montana,-109.6333,47.0527
West Virginia,Montana,out-mover,90,West Virginia,-80.6227,38.6409,Montana,-109.6333,47.0527
Wisconsin,Montana,in-mover,264,Wisconsin,-89.9941,44.6243,Montana,-109.6333,47.0527
Wisconsin,Montana,out-mover,514,Wisconsin,-89.9941,44.6243,Montana,-109.6333,47.0527
Wyoming,Montana,in-mover,1405,Wyoming,-107.5512,42.9957,Montana,-109.6333,47.0527
Wyoming,Montana,out-mover,2225,Wyoming,-107.5512,42.9957,Montana,-109.6333,47.0527
Alabama,Nebraska,in-mover,336,Alabama,-86.8287,32.7794,Nebraska,-99.7951,41.5378
Alabama,Nebraska,out-mover,352,Alabama,-86.8287,32.7794,Nebraska,-99.7951,41.5378
Alaska,Nebraska,in-mover,186,Alaska,-152.2782,64.0685,Nebraska,-99.7951,41.5378
Alaska,Nebraska,out-mover,206,Alaska,-152.2782,64.0685,Nebraska,-99.7951,41.5378
Arizona,Nebraska,in-mover,1628,Arizona,-111.6602,34.2744,Nebraska,-99.7951,41.5378
Arizona,Nebraska,out-mover,1506,Arizona,-111.6602,34.2744,Nebraska,-99.7951,41.5378
Arkansas,Nebraska,in-mover,536,Arkansas,-92.4426,34.8938,Nebraska,-99.7951,41.5378
Arkansas,Nebraska,out-mover,417,Arkansas,-92.4426,34.8938,Nebraska,-99.7951,41.5378
California,Nebraska,in-mover,2757,California,-119.4696,37.1841,Nebraska,-99.7951,41.5378
California,Nebraska,out-mover,3374,California,-119.4696,37.1841,Nebraska,-99.7951,41.5378
Colorado,Nebraska,in-mover,4536,Colorado,-105.5478,38.9972,Nebraska,-99.7951,41.5378
Colorado,Nebraska,out-mover,4260,Colorado,-105.5478,38.9972,Nebraska,-99.7951,41.5378
Connecticut,Nebraska,in-mover,69,Connecticut,-72.7273,41.6219,Nebraska,-99.7951,41.5378
Connecticut,Nebraska,out-mover,436,Connecticut,-72.7273,41.6219,Nebraska,-99.7951,41.5378
Delaware,Nebraska,in-mover,70,Delaware,-75.505,38.9896,Nebraska,-99.7951,41.5378
Delaware,Nebraska,out-mover,20,Delaware,-75.505,38.9896,Nebraska,-99.7951,41.5378
Florida,Nebraska,in-mover,2081,Florida,-82.4497,28.6305,Nebraska,-99.7951,41.5378
Florida,Nebraska,out-mover,1764,Florida,-82.4497,28.6305,Nebraska,-99.7951,41.5378
Georgia,Nebraska,in-mover,1441,Georgia,-83.4426,32.6415,Nebraska,-99.7951,41.5378
Georgia,Nebraska,out-mover,670,Georgia,-83.4426,32.6415,Nebraska,-99.7951,41.5378
Hawaii,Nebraska,in-mover,240,Hawaii,-156.3737,20.2927,Nebraska,-99.7951,41.5378
Hawaii,Nebraska,out-mover,253,Hawaii,-156.3737,20.2927,Nebraska,-99.7951,41.5378
Idaho,Nebraska,in-mover,206,Idaho,-114.613,44.3509,Nebraska,-99.7951,41.5378
Idaho,Nebraska,out-mover,364,Idaho,-114.613,44.3509,Nebraska,-99.7951,41.5378
Illinois,Nebraska,in-mover,1590,Illinois,-89.1965,40.0417,Nebraska,-99.7951,41.5378
Illinois,Nebraska,out-mover,2267,Illinois,-89.1965,40.0417,Nebraska,-99.7951,41.5378
Indiana,Nebraska,in-mover,398,Indiana,-86.2816,39.8942,Nebraska,-99.7951,41.5378
Indiana,Nebraska,out-mover,442,Indiana,-86.2816,39.8942,Nebraska,-99.7951,41.5378
Iowa,Nebraska,in-mover,7248,Iowa,-93.496,42.0751,Nebraska,-99.7951,41.5378
Iowa,Nebraska,out-mover,6759,Iowa,-93.496,42.0751,Nebraska,-99.7951,41.5378
Kansas,Nebraska,in-mover,2755,Kansas,-98.3804,38.4937,Nebraska,-99.7951,41.5378
Kansas,Nebraska,out-mover,3487,Kansas,-98.3804,38.4937,Nebraska,-99.7951,41.5378
Kentucky,Nebraska,in-mover,400,Kentucky,-85.3021,37.5347,Nebraska,-99.7951,41.5378
Kentucky,Nebraska,out-mover,394,Kentucky,-85.3021,37.5347,Nebraska,-99.7951,41.5378
Louisiana,Nebraska,in-mover,152,Louisiana,-91.9968,31.0689,Nebraska,-99.7951,41.5378
Louisiana,Nebraska,out-mover,233,Louisiana,-91.9968,31.0689,Nebraska,-99.7951,41.5378
Maine,Nebraska,in-mover,100,Maine,-69.2428,45.3695,Nebraska,-99.7951,41.5378
Maine,Nebraska,out-mover,132,Maine,-69.2428,45.3695,Nebraska,-99.7951,41.5378
Maryland,Nebraska,in-mover,387,Maryland,-76.7909,39.055,Nebraska,-99.7951,41.5378
Maryland,Nebraska,out-mover,613,Maryland,-76.7909,39.055,Nebraska,-99.7951,41.5378
Massachusetts,Nebraska,in-mover,297,Massachusetts,-71.8083,42.2596,Nebraska,-99.7951,41.5378
Massachusetts,Nebraska,out-mover,218,Massachusetts,-71.8083,42.2596,Nebraska,-99.7951,41.5378
Michigan,Nebraska,in-mover,815,Michigan,-85.4102,44.3467,Nebraska,-99.7951,41.5378
Michigan,Nebraska,out-mover,698,Michigan,-85.4102,44.3467,Nebraska,-99.7951,41.5378
Minnesota,Nebraska,in-mover,1893,Minnesota,-94.3053,46.2807,Nebraska,-99.7951,41.5378
Minnesota,Nebraska,out-mover,2076,Minnesota,-94.3053,46.2807,Nebraska,-99.7951,41.5378
Mississippi,Nebraska,in-mover,417,Mississippi,-89.6678,32.7364,Nebraska,-99.7951,41.5378
Mississippi,Nebraska,out-mover,253,Mississippi,-89.6678,32.7364,Nebraska,-99.7951,41.5378
Missouri,Nebraska,in-mover,3034,Missouri,-92.458,38.3566,Nebraska,-99.7951,41.5378
Missouri,Nebraska,out-mover,2182,Missouri,-92.458,38.3566,Nebraska,-99.7951,41.5378
Montana,Nebraska,in-mover,181,Montana,-109.6333,47.0527,Nebraska,-99.7951,41.5378
Montana,Nebraska,out-mover,218,Montana,-109.6333,47.0527,Nebraska,-99.7951,41.5378
Nebraska,Nebraska,in-mover,0,Nebraska,-99.7951,41.5378,Nebraska,-99.7951,41.5378
Nebraska,Nebraska,out-mover,0,Nebraska,-99.7951,41.5378,Nebraska,-99.7951,41.5378
Nevada,Nebraska,in-mover,641,Nevada,-116.6312,39.3289,Nebraska,-99.7951,41.5378
Nevada,Nebraska,out-mover,543,Nevada,-116.6312,39.3289,Nebraska,-99.7951,41.5378
New Hampshire,Nebraska,in-mover,46,New Hampshire,-71.5811,43.6805,Nebraska,-99.7951,41.5378
New Hampshire,Nebraska,out-mover,64,New Hampshire,-71.5811,43.6805,Nebraska,-99.7951,41.5378
New Jersey,Nebraska,in-mover,284,New Jersey,-74.6728,40.1907,Nebraska,-99.7951,41.5378
New Jersey,Nebraska,out-mover,264,New Jersey,-74.6728,40.1907,Nebraska,-99.7951,41.5378
New Mexico,Nebraska,in-mover,121,New Mexico,-106.1126,34.4071,Nebraska,-99.7951,41.5378
New Mexico,Nebraska,out-mover,672,New Mexico,-106.1126,34.4071,Nebraska,-99.7951,41.5378
New York,Nebraska,in-mover,407,New York,-75.5268,42.9538,Nebraska,-99.7951,41.5378
New York,Nebraska,out-mover,664,New York,-75.5268,42.9538,Nebraska,-99.7951,41.5378
North Carolina,Nebraska,in-mover,665,North Carolina,-79.3877,35.5557,Nebraska,-99.7951,41.5378
North Carolina,Nebraska,out-mover,767,North Carolina,-79.3877,35.5557,Nebraska,-99.7951,41.5378
North Dakota,Nebraska,in-mover,433,North Dakota,-100.4659,47.4501,Nebraska,-99.7951,41.5378
North Dakota,Nebraska,out-mover,631,North Dakota,-100.4659,47.4501,Nebraska,-99.7951,41.5378
Ohio,Nebraska,in-mover,833,Ohio,-82.7937,40.2862,Nebraska,-99.7951,41.5378
Ohio,Nebraska,out-mover,467,Ohio,-82.7937,40.2862,Nebraska,-99.7951,41.5378
Oklahoma,Nebraska,in-mover,641,Oklahoma,-97.4943,35.5889,Nebraska,-99.7951,41.5378
Oklahoma,Nebraska,out-mover,1044,Oklahoma,-97.4943,35.5889,Nebraska,-99.7951,41.5378
Oregon,Nebraska,in-mover,358,Oregon,-120.5583,43.9336,Nebraska,-99.7951,41.5378
Oregon,Nebraska,out-mover,472,Oregon,-120.5583,43.9336,Nebraska,-99.7951,41.5378
Pennsylvania,Nebraska,in-mover,785,Pennsylvania,-77.7996,40.8781,Nebraska,-99.7951,41.5378
